Landskode	Stadnamn nynorsk	Stadnamn bokmål	Stadnamn engelsk	Geonames-ID	Stadtype nynorsk	Stadtype bokmål	Stadtype engelsk	Landsnamn nynorsk	Landsnamn bokmål	Landsnamn engelsk	Folketal	Lat	Lon	Høgd over havet	Lenke til county	Lenke til engelsk-XML
UA	Khust	Khust	Khust	706165	by	by	town	Ukraina	Ukraina	Ukraine	27999	48.17930	23.29909	161	Zakarpattia	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=48.17930&lon=23.29909
UA	Berehove	Berehove	Berehove	712423	by	by	town	Ukraina	Ukraina	Ukraine	25741	48.20555	22.64418	109	Zakarpattia	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=48.20555&lon=22.64418
UA	Svalyava	Svalyava	Svalyava	692129	by	by	town	Ukraina	Ukraina	Ukraine	16507	48.54853	22.99578	197	Zakarpattia	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=48.54853&lon=22.99578
UA	Zaporizhzhya	Zaporizhzhya	Zaporozhye	687700	regionshovudstad	regionshovedstad	regional capital	Ukraina	Ukraina	Ukraine	796217	47.82289	35.19031	111	Zaporizjzja	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=47.82289&lon=35.19031
UA	Berdyans’k	Berdyans’k	Berdyans'k	712451	by	by	city	Ukraina	Ukraina	Ukraine	118284	46.76630	36.79882	22	Zaporizjzja	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=46.76630&lon=36.79882
UA	Energodar	Energodar	Energodar	709276	by	by	city	Ukraina	Ukraina	Ukraine	55800	47.49865	34.65740	32	Zaporizjzja	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=47.49865&lon=34.65740
UA	Tokmak	Tokmak	Tokmak	691469	by	by	city	Ukraina	Ukraina	Ukraine	34926	47.25522	35.71238	46	Zaporizjzja	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=47.25522&lon=35.71238
UA	Polohy	Polohy	Polohy	696677	by	by	town	Ukraina	Ukraina	Ukraine	21380	47.48444	36.25361	102	Zaporizjzja	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=47.48444&lon=36.25361
UA	Zhytomyr	Zhytomyr	Zhytomyr	686967	by	by	city	Ukraina	Ukraina	Ukraine	282192	50.26487	28.67669	236	Zjytomyr	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=50.26487&lon=28.67669
UA	Berdychiv	Berdychiv	Berdychiv	712441	by	by	city	Ukraina	Ukraina	Ukraine	86250	49.89928	28.60235	259	Zjytomyr	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=49.89928&lon=28.60235
UA	Malyn	Malyn	Malyn	702116	by	by	town	Ukraina	Ukraina	Ukraine	27068	50.77233	29.23833	158	Zjytomyr	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=50.77233&lon=29.23833
UA	Korostyshiv	Korostyshiv	Korostyshiv	704885	by	by	town	Ukraina	Ukraina	Ukraine	25099	50.31723	29.05630	174	Zjytomyr	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=50.31723&lon=29.05630
UA	Ovruch	Ovruch	Ovruch	698131	by	by	town	Ukraina	Ukraina	Ukraine	16398	51.32460	28.80351	156	Zjytomyr	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=51.32460&lon=28.80351
UG	Namasuba	Namasuba	Namasuba	228227	by	by	town	Uganda	Uganda	Uganda	22507	0.68944	32.42139	1207	Nakaseke	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.68944&lon=32.42139
UG	Kireka	Kireka	Kireka	231139	by	by	town	Uganda	Uganda	Uganda	17947	0.34750	32.64917	1155	Wakiso	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.34750&lon=32.64917
UG	Ntungamo	Ntungamo	Ntungamo	227592	by	by	town	Uganda	Uganda	Uganda	16915	-0.88333	29.65000	1179	Kanungu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-0.88333&lon=29.65000
UG	Bugembe	Bugembe	Bugembe	234578	by	by	town	Uganda	Uganda	Uganda	11598	0.47972	33.23444	1329	Jinja	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.47972&lon=33.23444
UG	Kampala	Kampala	Kampala	232422	Hovudstad	Hovedstad	capital	Uganda	Uganda	Uganda	1353189	0.31628	32.58219	1200	Kampala	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.31628&lon=32.58219
UG	Gulu	Gulu	Gulu	233346	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	146858	2.76667	32.30556	1104	Gulu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.76667&lon=32.30556
UG	Lira	Lira	Lira	230166	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	119323	2.23500	32.90972	1063	Lira	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.23500&lon=32.90972
UG	Jinja	Jinja	Jinja	233114	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	93061	0.43902	33.20317	1204	Jinja	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.43902&lon=33.20317
UG	Bwizibwera	Bwizibwera	Bwizibwera	233730	by	by	city	Uganda	Uganda	Uganda	79157	-0.59167	30.62861	1442	Mbarara	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-0.59167&lon=30.62861
UG	Apac	Apac	Apac	235130	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	11776	1.97556	32.53861	1038	Apac	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.97556&lon=32.53861
UG	Wigweng	Wigweng	Wigweng	225864	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	1.93556	32.69972	1043	Apac	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.93556&lon=32.69972
UG	Wabusana	Wabusana	Wabusana	226006	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	0.89417	32.65167	1109	Luwero	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.89417&lon=32.65167
UG	Unyama	Unyama	Unyama	226060	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	2.82056	32.36889	1103	Gulu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.82056&lon=32.36889
UG	Pawel	Pawel	Pawel	226782	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	3.12333	32.41361	917	Gulu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=3.12333&lon=32.41361
UG	Bundibugyo	Bundibugyo	Bundibugyo	234178	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	16919	0.74139	30.04167	778	Bundibugyo	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.74139&lon=30.04167
UG	Rwenshama	Rwenshama	Rwenshama	226454	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-0.44111	29.79000	993	Rukungiri	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-0.44111&lon=29.79000
UG	Ruhinda	Ruhinda	Ruhinda	226627	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-0.72778	29.95528	1760	Rukungiri	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-0.72778&lon=29.95528
UG	Bushenyi	Bushenyi	Bushenyi	234081	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	0	-0.58528	30.21139	1570	Bushenyi	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-0.58528&lon=30.21139
UG	Bushenyi	Bushenyi	Bushenyi	234081	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	0	-0.58528	30.21139	1570	Bushenyi	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-0.58528&lon=30.21139
UG	Gulu	Gulu	Gulu	233346	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	146858	2.76667	32.30556	1104	Gulu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.76667&lon=32.30556
UG	Wangkwar	Wangkwar	Wangkwar	225916	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	2.41917	31.79472	853	Gulu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.41917&lon=31.79472
UG	Te Okot	Te Okot	Te Okot	226159	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	2.48861	31.58472	761	Gulu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.48861&lon=31.58472
UG	Patiko	Patiko	Patiko	226786	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	3.00306	32.34417	1021	Gulu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=3.00306&lon=32.34417
UG	Parabongo	Parabongo	Parabongo	226798	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	2.87000	32.18083	1021	Amuru	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.87000&lon=32.18083
UG	Hoima	Hoima	Hoima	233312	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	39625	1.43556	31.34361	1139	Hoima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.43556&lon=31.34361
UG	Kigorobya	Kigorobya	Kigorobya	231426	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	5420	1.61620	31.30890	1112	Hoima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.61620&lon=31.30890
UG	Parajwoki	Parajwoki	Parajwoki	226794	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	1.48306	31.34222	1221	Hoima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.48306&lon=31.34222
UG	Naigana	Naigana	Naigana	228495	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	1.00417	30.87389	1238	Kibale	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.00417&lon=30.87389
UG	Munteme	Munteme	Munteme	228796	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	1.31111	31.15806	1080	Hoima	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.31111&lon=31.15806
UG	Jinja	Jinja	Jinja	233114	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	93061	0.43902	33.20317	1204	Jinja	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.43902&lon=33.20317
UG	Buwenge	Buwenge	Buwenge	233886	by	by	town	Uganda	Uganda	Uganda	15130	0.64222	33.17444	1136	Jinja	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.64222&lon=33.17444
UG	Kakira	Kakira	Kakira	232661	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	0.50833	33.28778	1214	Jinja	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.50833&lon=33.28778
UG	Rwene	Rwene	Rwene	226471	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-1.40000	30.03333	1889	Kabale	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-1.40000&lon=30.03333
UG	Rwamucucu	Rwamucucu	Rwamucucu	226510	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-1.20972	30.06000	2109	Kabale	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-1.20972&lon=30.06000
UG	Rubaya	Rubaya	Rubaya	226683	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-1.41667	29.95000	2133	Kabale	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-1.41667&lon=29.95000
UG	Rubanda	Rubanda	Rubanda	226690	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-1.21222	29.86278	2017	Kabale	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-1.21222&lon=29.86278
UG	Mwikamiro	Mwikamiro	Mwikamiro	228627	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-1.23444	29.82472	2090	Kabale	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-1.23444&lon=29.82472
UG	Kabale	Kabale	Kabale	233070	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	43500	-1.24857	29.98993	1872	Kabale	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-1.24857&lon=29.98993
UG	Kabale	Kabale	Kabale	233070	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	43500	-1.24857	29.98993	1872	Kabale	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-1.24857&lon=29.98993
UG	Entebbe	Entebbe	Entebbe	233508	by	by	city	Uganda	Uganda	Uganda	62969	0.06444	32.44694	1133	Wakiso	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.06444&lon=32.44694
UG	Kasangati	Kasangati	Kasangati	232110	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	0.43806	32.58639	1140	Wakiso	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.43806&lon=32.58639
UG	Kalangala	Kalangala	Kalangala	232571	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	0	-0.30889	32.22500	1216	Kalangala	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-0.30889&lon=32.22500
UG	Bwendero	Bwendero	Bwendero	233764	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-0.40889	32.20361	1133	Kalangala	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-0.40889&lon=32.20361
UG	Butolo	Butolo	Butolo	233943	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	0.12167	32.21083	1191	Mpigi	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.12167&lon=32.21083
UG	Kampala	Kampala	Kampala	232422	Hovudstad	Hovedstad	capital	Uganda	Uganda	Uganda	1353189	0.31628	32.58219	1200	Kampala	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.31628&lon=32.58219
UG	Lugazi	Lugazi	Lugazi	229911	by	by	city	Uganda	Uganda	Uganda	35036	0.37722	32.91972	1204	Kampala~	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.37722&lon=32.91972
UG	Kampala	Kampala	Kampala	232422	Hovudstad	Hovedstad	capital	Uganda	Uganda	Uganda	1353189	0.31628	32.58219	1200	Kampala	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.31628&lon=32.58219
UG	Kamuli	Kamuli	Kamuli	232397	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	12764	0.94722	33.11972	1127	Kamuli	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.94722&lon=33.11972
UG	Vukula	Vukula	Vukula	226038	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	0.94333	33.62250	1062	Namutumba	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.94333&lon=33.62250
UG	Ndolwa	Ndolwa	Ndolwa	227916	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	1.19611	33.07944	1029	Kamuli	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.19611&lon=33.07944
UG	Nawantale	Nawantale	Nawantale	227959	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	1.05167	33.09056	1064	Kamuli	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.05167&lon=33.09056
UG	Nawanago	Nawanago	Nawanago	227963	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	0.77944	33.15056	1072	Kamuli	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.77944&lon=33.15056
UG	Kapchorwa	Kapchorwa	Kapchorwa	232235	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	11300	1.39651	34.45093	1896	Kapchorwa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.39651&lon=34.45093
UG	Okolim	Okolim	Okolim	448264	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	1.58778	34.55250	1150	Kapchorwa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.58778&lon=34.55250
UG	Bukwa	Bukwa	Bukwa	234328	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	0	1.25917	34.75389	1889	Bukwa	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.25917&lon=34.75389
UG	Kasese	Kasese	Kasese	232066	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	67269	0.18333	30.08333	1143	Kasese	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.18333&lon=30.08333
UG	Margherita	Margherita	Margherita	448232	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	5109	0.41861	29.89111	4302	Kasese	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.41861&lon=29.89111
UG	Ruti	Ruti	Ruti	226558	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-0.09583	29.83111	868	Kasese	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-0.09583&lon=29.83111
UG	Rutenga	Rutenga	Rutenga	226560	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-1.05722	29.85750	1741	Kanungu	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-1.05722&lon=29.85750
UG	Nyabirongo	Nyabirongo	Nyabirongo	227562	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	0.05806	29.95306	1272	Kasese	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.05806&lon=29.95306
UG	Kibale	Kibale	Kibale	231617	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	5200	0.80000	31.06667	1413	Kibale	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.80000&lon=31.06667
UG	Kagadi	Kagadi	Kagadi	232834	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	2097	0.96056	30.79667	1170	Kibale	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.96056&lon=30.79667
UG	Muhororo	Muhororo	Muhororo	228894	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	1567	0.93806	30.75944	1232	Kibale	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.93806&lon=30.75944
UG	Sunga	Sunga	Sunga	226205	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	0.92722	30.87639	1219	Kibale	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.92722&lon=30.87639
UG	Nkondo	Nkondo	Nkondo	227771	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	0.88250	31.31111	1177	Kibale	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.88250&lon=31.31111
UG	Kiboga	Kiboga	Kiboga	231550	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	14512	0.91611	31.77417	1159	Kiboga	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.91611&lon=31.77417
UG	Wakyato	Wakyato	Wakyato	225961	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	0.87444	32.20472	1102	Kiboga	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=0.87444&lon=32.20472
UG	Nyarusiza	Nyarusiza	Nyarusiza	227345	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-1.31361	29.67972	2009	Kisoro	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-1.31361&lon=29.67972
UG	Nyakabande	Nyakabande	Nyakabande	227518	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-1.28444	29.74194	2135	Kisoro	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-1.28444&lon=29.74194
UG	Mutolere	Mutolere	Mutolere	228706	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-1.25139	29.71167	1823	Kisoro	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-1.25139&lon=29.71167
UG	Mushongero	Mushongero	Mushongero	228736	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	-1.17861	29.68278	1751	Kisoro	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-1.17861&lon=29.68278
UG	Kisoro	Kisoro	Kisoro	230993	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	12400	-1.28538	29.68497	1996	Kisoro	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=-1.28538&lon=29.68497
UG	Wiawer	Wiawer	Wiawer	225867	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	2.68167	33.66944	1667	Abim	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.68167&lon=33.66944
UG	Taan Valley	Taan Valley	Taan Valley	226196	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	3.76639	33.84083	1729	Kaabong	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=3.76639&lon=33.84083
UG	Pirre	Pirre	Pirre	226757	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	3.83361	34.11028	1524	Kaabong	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=3.83361&lon=34.11028
UG	Panyangara	Panyangara	Panyangara	226805	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	2.96833	34.13611	1222	Kotido	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.96833&lon=34.13611
UG	Loyoro	Loyoro	Loyoro	229967	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	3.32444	34.29222	1473	Kaabong	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=3.32444&lon=34.29222
UG	Kotido	Kotido	Kotido	230617	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	18800	2.98056	34.13306	1219	Kotido	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.98056&lon=34.13306
UG	Kotido	Kotido	Kotido	230617	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	18800	2.98056	34.13306	1219	Kotido	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.98056&lon=34.13306
UG	Ongino	Ongino	Ongino	227002	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	1.51444	33.98917	1108	Kumi	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.51444&lon=33.98917
UG	Malera	Malera	Malera	229436	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	1.40889	34.05333	1115	Bukedea	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.40889&lon=34.05333
UG	Magoro	Magoro	Magoro	229512	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	1.69611	34.10472	1070	Katakwi	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.69611&lon=34.10472
UG	Kumi	Kumi	Kumi	230584	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	11400	1.46083	33.93611	1148	Kumi	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.46083&lon=33.93611
UG	Koliri	Koliri	Koliri	230678	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	1.30194	34.16306	1177	Bukedea	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.30194&lon=34.16306
UG	Lira	Lira	Lira	230166	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	119323	2.23500	32.90972	1063	Lira	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.23500&lon=32.90972
UG	Ngeta	Ngeta	Ngeta	227878	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	2.26889	32.93278	1091	Lira	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.26889&lon=32.93278
UG	Masindi	Masindi	Masindi	229362	regionshovudstad	regionshovedstad	regional capital	Uganda	Uganda	Uganda	31486	1.67444	31.71500	1227	Masindi	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=1.67444&lon=31.71500
UG	Pakuba	Pakuba	Pakuba	226837	folkesett stad	befolket sted	populated place	Uganda	Uganda	Uganda	0	2.31806	31.48194	635	Masindi	https://api.met.no/weatherapi/locationforecast/2.0/compact?lat=2.31806&lon=31.48194
